_id,Nombre del organismo contratante,Titulo,Modalidad,Tipo de contrato,Procedimiento,Criterio adjudicacion,Tramitacion,Valor estimado (Euros),Importe (Euros),Importe licitacion (Euros),Supuesto,Revision precios,Formula revision,Contrato plurianual,Posibilidad de prorroga,Plazo maximo,Codigos CPV,Varios Lotes,Lote,Adjudicatario,Fecha de adjudicacion,Fecha de formalizacion del contrato,Plazo o fecha fin,NIF,Importe adjudicacion (Euros),No de participantes,Clausulas sociales,Clausulas de compra ecologica,Contratacion de I+D,Contratacion de soluciones innovadoras,Importe financiacion (Euros),Reserva en licitacion,Importe Ejecutar (Euros)
287,AYUNTAMIENTO DE CINTRUENIGO,Mejora de la envolvente térmica-Renovación de carpintería exterior- En la casa consitorial de Cintruénigo,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad y coste-eficacia,Ordinaria,"62.998,06","49.534,00","62.998,06",,N,,,N,,45421100,N,,"TALLERES MANRIQUE, S.L.",05/11/2018,,3 meses,****2867*,"49.534,00",2,"Género: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
290,AYUNTAMIENTO DE CINTRUENIGO,"Obra de pavimentación y renovación de redes de las calle Camino de Estrecho, Cooperativa Jamaica, Fortún Garcés, Iñigo Arista e Iñigo de Loyola en Cintruénigo (Navarra)",Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"803.871,15","803.871,13","803.871,15",,N,,,N,,45231000,S,Pavimentación y Renovación de Redes calle Camino Estrecho y Cooperativa Jamaica: 45231000,"CONSTRUCCIONES Y EXCAVACIONES ERRI BERRI, S.L.",13/12/2018,,6 meses,****5834*,"456.506,68",1,"Género: Adjudicación: 4,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
291,,,,,,,,,,,,,,,,,,,"Pavimentación y Renovación de Redes de las calles Fortún Garces, Iñigo Arista e Iñigo de Loyola: 45231000","CONSTRUCCIONES Y EXCAVACIONES ERRI BERRI, S.L.",13/12/2018,,6 meses,****5834*,"347.364,45",,Laborales : Ejecución,,,,,,
292,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Sociales: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
293,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Género: Adjudicación: 4,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
294,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 1: Laborales : Ejecución,,,,,,
295,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Sociales: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
296,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Género: Adjudicación: 4,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
297,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 2: Laborales : Ejecución,,,,,,
298,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
299,Ayuntamiento de Corella,Limpieza viaria municipo de Corella,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"1.695.155,94","157.107,50","159.000,00",,N,,,N,,90610000,N,,URBASER SA,25/10/2018,,10 años,****2405*,"157.107,50",1,"Laborales: Adjudicación: 15,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 15,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
301,Ayuntamiento de Corella,Acceso a la urbanización UE5 del AR1 por calle Pascual Pérez Oñate,Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"138.650,61","119.000,00","138.650,61",,N,,,N,,45233140,N,,CONSTRUCCIONES BORESTE SA,17/05/2018,,2 meses,****9334*,"119.000,00",2,N,N,N,N,,N,
302,Ayuntamiento de Corella,Obras de ascensor y rampa accesible en Polideportivo Miguel Indurain,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"51.547,41","51.500,00","51.547,41",,N,,,N,,45313100,N,,SERVICIOS Y OBRAS SEVEN SL,28/12/2018,,90 días,****8772*,"51.500,00",2,N,N,N,N,,N,
303,Ayuntamiento de Corella,Suministro cesped artificial campo fútbol Ombatillo,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"206.246,00","205.041,75","206.246,00",,N,,,N,,39293400,N,,SPORTS AND LANDSCAPE,19/12/2018,,30 días,****3716*,"205.041,75",2,N,N,N,N,,N,
304,Ayuntamiento de Corella,"Obras de las calles Tillo, Cañete, Hospital Viejo y Charquillo de Corella.",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"826.150,36","822.745,40","826.150,36",,N,,,N,,45000000,N,,OBRAS ESPECIALES EDIFICACION E INFRAESTRUCTURAS SAU,13/12/2018,,191 días,****8300*,"822.745,40",4,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
305,Ayuntamiento de Corella,Obras adecuación accesos y playas de piscinas del complejo deportivo municipal de Corella,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"199.766,88","188.266,88","199.766,88",,N,,,N,,45220000,N,,OBRAMAS 9002 SL,19/12/2018,,60 días,****3278*,"188.266,88",2,N,N,N,N,,N,
306,Ayuntamiento de Cortes,Contrato de gestión de servicios públicos de las piscinas municipales de Cortes,Contratos,Concesión de servicios,Abierto,Oferta más ventajosa,Ordinaria,"201.600,00","24.192,00","25.200,00",,N,,,S,40 meses,50800000,N,,SERVICOR LIMPIEZAS Y CONSERVACION SL,27/03/2018,19/04/2018,5 meses,****0631*,"24.192,00",3,N,N,N,N,,N,
307,Ayuntamiento de Cortes,Contratación de la gestión del servicio público de bar de las piscinas municipales de Cortes mediante arrendamiento de las instalaciones propiedad del Ayuntamiento,Contratos,Concesión de servicios,Abierto,Oferta más ventajosa,Emergencia,"35.000,00","3.690,00","3.500,00",,N,,,S,35 meses,55320000,N,,María Ángeles Montañana Roig,23/04/2018,02/05/2018,01/06/2018 - 15/09/2018,***1688**,"3.690,00",1,N,N,N,N,,N,
308,Ayuntamiento de Cortes,Contrato de obra de pavimentación con redes de la calle la Máquina,Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"751.307,00","669.482,90","683.006,37",,N,,,N,,45200000,N,,IDOI CONSTRUCCION SOSTENIBLE SL,17/12/2018,25/06/2019,4 meses,****0440*,"669.482,90",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
309,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
310,Ayuntamiento de Cortes,Contrato de obra de impermeabilización de la balsa de abastecimiento y renovación de la conducción toma Canal-Balsa.,Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"460.193,96","394.984,47","460.193,96",,N,,,N,,45220000,N,,IDOI CONSTRUCCION SOSTENIBLE SL,22/06/2018,04/09/2018,3 meses,****0440*,"394.984,47",4,N,N,N,N,,N,
311,Ayuntamiento de Cortes,Contrato de asistencia técnica para la redacción del proyecto y dirección facultativa de las obras de renovación del alumbrado exterior público de Cortes,Contratos,Servicios,Abierto,Oferta más ventajosa,Anticipada,"22.706,00","15.894,20","22.706,00",,N,,,N,,71300000,N,,EFICEN RESEARCH SL,14/02/2018,23/02/2018,23/02/2018 - 17/05/2018,****5025*,"15.894,20",2,N,N,N,N,,N,
312,AYUNTAMIENTO DE DE VIDANGOZ,Pavimentación Calle Carretera,Contratos,Obras,Procedimiento simplificado,Mejor relación coste-eficacia: precio,Anticipada,"67.731,32","60.484,00","67.731,32",,N,,,N,,45233200,N,,ASFALTOS DE BIURRUN SA,13/12/2018,,1 meses,****8935*,"60.484,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
313,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
314,Ayuntamiento de Donamaria/Donamariako udala,Renovación de la cubierta y mejora del frontón municipal de Donamaria,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Anticipada,"70.571,69","63.645,00","70.571,69",,N,,,N,,45261900,N,,JOXEMI BENGOETXEA S.L.,21/12/2018,,1 meses,****1342*,"63.645,00",1,"Laborales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
315,Ayuntamiento de Doneztebe/Santesteban,Reforma de aseos en el colegio San Miguel,Contratos,Obras,Procedimiento simplificado,Mejor relación coste-eficacia: otro,Ordinaria,"63.940,25","62.000,00","63.940,25",,N,,,N,,45330000,N,,DAIKE ZERBITZUAK S.L.,17/07/2018,25/07/2018,37 días,****8819*,"62.000,00",2,N,N,N,N,,N,
316,AYUNTAMIENTO DE ESTELLA-LIZARRA,"MANTENIMIENTO, CONSERVACIÓN, ASISTENCIA Y REPARACIÓN DE LOS ASCENSORES EN LOS EDIFICIOS PÚBLICOS Y PANORÁMICOS DE LA VÍA PÚBLICA DE ESTELLA-LIZARRA",Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"55.832,00","17.336,60","26.916,00",,N,,,S,4 años,50750000,N,,ZARDOYA OTIS S.A.,15/03/2018,,01/05/2018 - 30/04/2020,****1115*,"17.336,60",5,,,,,,N,
317,AYUNTAMIENTO DE ESTELLA-LIZARRA,REDACCIÓN DE PROYECTO Y DIRECCIÓN FACULTATIVA DE LAS OBRAS DE CONSTRUCCIÓN DE NAVE PARA VIVERO DE EMPRESAS EN POLÍGONO INDUSTRIAL MIGUEL DE EGUÍA DE ESTELLA-LIZARRA,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"26.000,00","18.200,00","26.000,00",,N,,,N,,71242000,N,,CONTEC INGENIERIA ARQUITECTURA SL,22/03/2018,,2 meses,****4058*,"18.200,00",3,,,,,,N,
318,AYUNTAMIENTO DE ESTELLA-LIZARRA,"ORGANIZACIÓN Y REALIZACIÓN DE LOS FESTEJOS TAURINOS A REALIZAR DURANTE LA FESTIVIDAD DE LA VIRGEN DEL PUY Y DE LAS FIESTAS PATRONALES, DE ESTELLA-LIZARRA DURANTE LAS TEMPORADAS 2018-2019",Contratos,Concesión de servicios,Abierto,Oferta más ventajosa,Ordinaria,"206.576,00","102.288,00","103.288,00",,N,,,S,4 años,92000000,N,,MACUA CORERA SL,22/03/2018,,2 años,****2318*,"102.288,00",1,,,,,,N,
319,AYUNTAMIENTO DE ESTELLA-LIZARRA,Puesta en marcha y dinamización del mercado de venta directa de producto local,Contratos,Servicios,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"16.400,00","16.300,00","16.400,00",Artículo 73.3.d,N,,,N,,79956000,N,,ASOCIACION AGROECOLOGICA ARREA,19/04/2018,07/05/2018,10 meses,****3534*,"16.300,00",1,,,,,,N,
320,AYUNTAMIENTO DE ESTELLA-LIZARRA,Suministro de carpas plegables para mercado agroalimentario,Contratos,Suministro,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"13.350,00","13.300,00","13.350,00",Artículo 73.4.e,N,,,N,,39154100,N,,"UNICCA, SERVICIOS TECNICOS Y EVENTOS, S.L.",19/04/2018,07/05/2018,15 días,****6403*,"13.300,00",1,,,,,,N,
321,AYUNTAMIENTO DE ESTELLA-LIZARRA,REDACCION DEL PROYECTO Y DIRECCION FACULTATIVA DE LAS OBRAS DE RENOVACION DEL ALUMBRADO PUBLICO EXTERIOR DE ESTELLA-LIZARRA,Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"17.218,00","12.052,60","17.218,00",,N,,,N,,71300000,N,,CARLOS ROS INGENIEROS S.L.,31/05/2018,27/06/2018,90 días,****4576*,"12.052,60",7,N,N,N,N,,N,
322,AYUNTAMIENTO DE ESTELLA-LIZARRA,ADECUACIÓN AL CTE DEL SALÓN DE ACTOS DEL CPEIP REMONTIVAL DE ESTELLA/LIZARRA,Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"201.142,26","147.500,00","182.856,60",,N,,,N,,45214000,N,,UTE REMONTIVAL,14/06/2018,,77 días,****5080*,"147.500,00",2,N,N,N,N,,N,
323,AYUNTAMIENTO DE ESTELLA-LIZARRA,"LIMPIEZA EVACUATORIOS PUBLICOS, QUIOSCO PLAZA FUEROS, CRISTALES DE MARQUESINAS Y PUENTES, ASCENSORES PANORAMICOS DE LA VIA PUBLICA",Contratos,Servicios,Abierto,Oferta más ventajosa,Ordinaria,"113.414,56","24.750,00","24.818,63",,N,,,S,4 años,90911200,N,,SILVA ORDOÑEZ SEGUNDO MARIO Y TENE FERNANDEZ ALBA CECICILA,30/08/2018,30/09/2018,1 años,****9544*,"24.750,00",3,"Sociales: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",Solvencia,N,N,,N,
324,AYUNTAMIENTO DE ESTELLA-LIZARRA,Suministro e instalación de cabina para pintado de vehículos,Contratos,Suministro,Procedimiento simplificado,Mejor relación coste-eficacia: precio,Ordinaria,"22.000,00","21.191,00","22.000,00",,N,,,N,,39236000,N,,FERNANDEZ CABADO S.L.,05/07/2018,17/09/2018,42 días,****8240*,"21.191,00",3,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
325,AYUNTAMIENTO DE ESTELLA-LIZARRA,"Suministro, Instalación y puesta en funcionamiento de un sistema de Proyección Digital para la Sala · del complejo de ocio Los Llanos-kulturagunea de Estella-Lizarra",Contratos,Suministro,Basado en un acuerdo marco,Mejor relación calidad y coste-eficacia,Ordinaria,"45.041,32","39.455,00",0,,N,,,N,,38652000,N,,Kelonik Digital,05/11/2018,27/11/2018,7 días,****7799*,"39.455,00",5,N,N,N,N,,N,
326,AYUNTAMIENTO DE ESTELLA-LIZARRA,Renovación del alumbrado público exterior de Estella-Lizarra,Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"398.375,98","326.668,23","398.375,98",,N,,,N,,45316100,N,,UTE ALUMBRADO ESTELLA,20/12/2018,,5 meses,****6474*,"326.668,23",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
327,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
328,AYUNTAMIENTO DE ESTELLA-LIZARRA,"Renovación de la red de pluviales en calles Carlos VII, Zaldu, Hilario Olazarán, San Pol y Santesteban de la Solana",Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"282.689,45","282.052,00","282.689,45",,N,,,N,,45110000,S,Renovación de Pluviales calle Carlos VII: 45110000,LAZARO CONEXTRAN S.L.,20/12/2018,,5 meses,****6818*,"164.220,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
329,,,,,,,,,,,,,,,,,,,Renovación de Pluviales calle Hilario Olazarán: 45110000,LAZARO CONEXTRAN S.L.,20/12/2018,,5 meses,****6818*,"49.850,00",,Sociales : Ejecución,,,,,N,
330,,,,,,,,,,,,,,,,,,,Renovación de Pluviales calles San Pol y Santesteban de la Solana: 45110000,LAZARO CONEXTRAN S.L.,20/12/2018,,5 meses,****6818*,"44.650,00",,"Lote 1: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,N,
331,,,,,,,,,,,,,,,,,,,Renovación de Pluviales calle Zaldu: 45210000,LAZARO CONEXTRAN S.L.,20/12/2018,,5 meses,****6818*,"23.332,00",,Lote 1: Sociales : Ejecución,,,,,S,
332,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
333,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 2: Sociales : Ejecución,,,,,,
334,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 3: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
335,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 3: Sociales : Ejecución,,,,,,
336,AYUNTAMIENTO DE ESTELLA-LIZARRA,Suministro e instalación de juegos infantiles inclusivos en el Parque La Estación,Contratos,Suministro,Procedimiento simplificado,Mejor relación coste-eficacia: precio,Ordinaria,"20.050,00","19.047,50","20.050,00",,N,,,N,,37535200,N,,MADERPLAY S.L.,28/12/2018,,1 meses,****0115*,"19.047,50",1,N,N,N,N,,N,
337,AYUNTAMIENTO DE ESTELLA-LIZARRA,Redacción de proyecto y dirección facultativa de las obras de rehabilitación de cubiertas en el CPEIP Remontival,Contratos,Servicios,Procedimiento simplificado,Mejor relación coste-eficacia: precio,Ordinaria,"25.306,56","17.714,59","25.306,56",,N,,,N,,71242000,N,,CARLOS ROS INGENIEROS S.L.U.,28/12/2018,,1 meses,****4576*,"17.714,59",1,N,N,N,N,,N,
338,Ayuntamiento de Esteribar,CONTRATACION GESTION EXPLOTACIÓN DEL BAR-RESTAURANTE,Contratos,Concesión de servicios,Abierto,Oferta más ventajosa,Ordinaria,"18.000,00","5.400,00","4.500,00",,N,,,S,4 años,55000000,N,,MAITE AZNAR DIEGO,25/01/2018,,1 años,***5215**,"5.400,00",1,,,,,,N,
339,Ayuntamiento de Esteribar,CONSTRUCCION EDIFICIO DOTACIONAL OLLOKI,Contratos,Obras,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"439.414,10","439.412,10","439.414,10",Otros,N,,,N,,,N,,"CONSTRUCCIONES Y ESCAVACIONES ERRI BERRI, S.L",26/04/2018,28/05/2018,5 meses,****5834*,"439.412,10",1,Laborales : Solvencia,N,N,N,,N,
340,Ayuntamiento de Esteribar,Obras del Edificio dotacional de Ilurdotz ( Esteribar),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"126.898,85","112.939,98","126.898,85",,N,,,N,,45200000,N,,"MALDADIA, SL",28/09/2018,10/10/2018,5 meses,****9361*,"112.939,98",2,Género : Solvencia,N,N,N,,N,
341,Ayuntamiento de Esteribar,RENOVACION ALUMBRADO PUBLICO EXTERIOR DE ESTERIBAR,Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"344.849,52","302.484,90","344.849,52",,N,,,N,,45316100,S,"LOTE 1 ILURDOTZ, ZURIAIN,URTASUN, SARASIBAR, URDANIZ, LARRASOAÑA: 45316100","MONTAJES, MANTENIMIENTO Y AUTOMATISMOS ELECTRICOS NAVARRA,S.L.",30/08/2018,27/09/2018,120 días,****3295*,"119.257,96",5,Sociales : Solvencia,N,N,N,,N,
342,,,,,,,,,,,,,,,,,,,"LOTE 2 :ZUBIRI,SAIGOTS E INBULUZKETA: 45316100","MONTAJES, MANTENIMIENTO Y AUTOMATISMOS ELECTRICOS NAVARRA,S.L.",30/08/2018,27/09/2018,120 días,****3295*,"119.082,98",,,,,,,,
343,,,,,,,,,,,,,,,,,,,"LOTE 3: EUGI, ANTXORITZ: 45316100","TELMAN TALLERES ELECTRICOS Y MANTENIMIENTO, S.L",30/08/2018,02/10/2018,120 días,****3800*,"64.143,96",,,,,,,,
344,AYUNTAMIENTO DE ETAYO,Obras de Mejora de Infraestructuras Ganaderas en Etayo,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"71.144,56","64.090,99","71.144,56",,N,,,N,,45000000,N,,Erki Construcción Sostenible S.L.,23/08/2018,03/09/2018,05/09/2018 - 21/09/2018,****1672*,"64.090,99",7,N,N,N,N,,N,
345,Ayuntamiento de Etxarri Aranatz,"Contrato de obras del “Proyecto de obras de renovación en el alumbrado público exterior del ayuntamiento de Etxarri Aranatz”,",Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"244.663,40","232.985,00","244.663,40",,N,,,N,,45220000,N,,"ALDAKIN Montajes, Mantenimiento y Automatismos Eléctrico Navarra S.L",21/11/2018,13/12/2018,13/12/2018 - 13/02/2019,****3295*,"232.985,00",2,N,N,N,N,,N,
346,Ayuntamiento de Etxarri Aranatz,Creación de un cubierto para comercializar el producto local y para comercio local,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"124.233,38","109.361,53","124.233,38",,N,,,N,,45223000,N,,JAMSAR SL,18/09/2018,01/10/2018,08/10/2018 - 17/12/2018,****1783*,"109.361,53",8,Laborales : Ejecución,N,N,N,,N,
347,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 14,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
348,Ayuntamiento de Eulate,mejora Infraestructuras Ganaderas en el monte Comunal de Eulate 2018,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"21.134,96","21.133,96","21.134,96",,N,,,N,,45000000,N,,ERKI CONSTRUCCION SOSTENIBLE S.L.,30/08/2018,,30 días,****1672*,"21.133,96",1,Género : Ejecución,N,N,N,,N,
349,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
350,Ayuntamiento de Falces,RENOVACIÓN DEL COLECTOR DE FECALES EN PLAZA DE LA CRUZ Y OTRAS ACTUACIONES EN PLAZA DEL FOSAL Y AVDA. DEL SALVADOR DE FALCES,Contratos,Obras,Negociado sin convocatoria de licitación,Oferta más ventajosa,Ordinaria,"95.781,98","95.303,07","95.781,98",Artículo 73.2.c,N,,,N,,45231113,N,,"Agrupación de empresas Garocex, S.L. y Construcciones Noveleta, S.L.",01/03/2018,26/03/2018,2 meses,****0697*,"95.303,07",1,,,,,,N,
351,Ayuntamiento de Falces,Renovación parcial de redes y pavimentación en calle Cortijo y Belenas en Falces,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad y coste-eficacia,Anticipada,"176.681,03","169.260,43","176.681,03",,N,,,N,,45000000,N,,"LAKITA, S.A.",10/12/2018,23/01/2019,01/02/2019 - 01/04/2019,****5892*,"169.260,43",4,Sociales : Ejecución,N,N,N,,N,
352,Ayuntamiento de fontellas,Contrato de suministro de Tribuna Telescópica,Contratos,Suministro,Abierto,Oferta más ventajosa,Ordinaria,"184.713,00","123.575,00","184.713,00",,N,,,N,,39100000,N,,"ASCENDER, SL",12/04/2018,,3 meses,****5401*,"123.575,00",4,,,,,,N,
353,Ayuntamiento de fontellas,ampliación del gimnasio municipal,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"78.975,31","73.448,95","78.975,31",,N,,,N,,45210000,N,,cmp martinez rodriguez,14/11/2018,,75 días,****7138*,"73.448,95",5,N,N,N,N,,N,
354,Ayuntamiento de fontellas,"pavimentación y renovación de redes calles s. fco javier,s.carlos borromeo, la paz y donantes",Contratos,Obras,Procedimiento simplificado,Mejor relación calidad y coste-eficacia,Ordinaria,"199.980,92","199.780,93","199.980,92",,N,,,N,,45210000,N,,IDOI CONSTRUCCION SOSTENIBLE,14/12/2018,,2 meses,****0440*,"199.780,93",5,Sociales : Ejecución,N,N,N,,N,
355,AYUNTAMIENTO DE FUNES,Pavimentacion Calle Julian Gayarre,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"112.679,20","90.500,00","112.679,20",,N,,,N,,45233252,N,,"FLORENCIO SUESCUN CONSTRUCCIONES S,L",10/09/2018,24/09/2018,73 días,****5564*,"90.500,00",4,Sociales : Ejecución,N,N,N,,N,
356,AYUNTAMIENTO DE GENEVILLA,Pavimentación del camino Virgaval,Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"45.094,85","35.315,94","45.094,85",,N,,,N,,45000000,N,,ERKI CONSTRUCCIÓN SOSTENIBLE,05/07/2018,27/07/2018,20/08/2018 - 20/09/2018,****1672*,"35.315,94",8,N,N,N,N,,N,
357,AYUNTAMIENTO DE GENEVILLA,"Obras de renovación de redes de abastecimiento, saneamiento, pluviales y pavimentación de Calles La Villa, Loreto, Norte y Carretera de Lazagurría en Genevilla (Navarra)”",Contratos,Obras,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"303.798,08","282.174,69","303.798,08",,N,,,N,,45000000,N,,ERKI CONSTRUCCIÓN SOSTENIBLE,13/12/2018,09/01/2019,31/03/2019 - 31/05/2019,****1672*,"282.174,69",3,Sociales : Ejecución,N,N,N,,N,
358,Ayuntamiento de Goizueta,Acondicioanamiento de acceso a Artikutza desde Goizueta,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"91.686,86","83.943,40","91.686,86",,N,,,N,,45233200,N,,ELORRI 3000 SL,16/11/2018,12/12/2018,19/12/2018 - 19/02/2019,****9333*,"83.943,40",4,N,N,N,N,,N,
359,Ayuntamiento de Goizueta,Alumbrado publico exterior,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"66.794,28","57.625,87","66.794,28",,N,,,N,,45316100,N,,LOYOLA NORTE SA,21/12/2018,14/01/2019,90 días,****7473*,"57.625,87",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
360,Ayuntamiento de Guesalaz,Mejora del Envolvente Tñermico del Ayuntamiento,Contratos,Obras,Procedimiento simplificado,Mejor relación coste-eficacia: otro,Ordinaria,"53.642,25","51.067,42","53.642,25",,N,,,N,,45200000,N,,FLORENCIO SUESCUN CONSTRUCCIONES S.L.,28/06/2018,10/07/2018,02/07/2018 - 14/09/2018,****5564*,"51.067,42",2,Género : Ejecución,N,N,N,,N,
361,Ayuntamiento de Guesalaz,Camino entre Iturgoyen y Arguiñano,Contratos,Obras,Procedimiento simplificado,Mejor relación coste-eficacia: otro,Ordinaria,"156.818,77","118.633,39","156.818,77",,N,,,N,,45230000,N,,CONSTRUCCIONES VALERIANO SANTESTEBAN S.L.,27/06/2018,10/07/2018,01/08/2018 - 30/09/2018,****9082*,"118.633,39",3,Género : Ejecución,N,N,N,,N,
362,AYUNTAMIENTO DE GUIRGUILLANO,Adecuacion camino entre Arguiñáriz y Echarren de Guirguillano.,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"49.796,89","44.979,74","49.796,89",,N,,,N,,45233160,N,,Apezetxea Anaiak S.L.,28/08/2018,,1 meses,****5048*,"44.979,74",2,"Laborales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
363,Ayuntamiento de Huarte,trabajos de edición y redacción de la revista interm Ze berri?,Contratos,Servicios,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"288.857,61","288.587,61","288.587,61",,N,,S,S,41 meses,79000000,N,,Heda Comunicación SL,27/06/2018,01/08/2018,41 meses,****7559*,"288.587,61",3,N,N,N,N,,N,
364,Ayuntamiento de Ibargoiti,OBRAS DRENAJE DE PLUIVIALES Y MEJORA DE PAVIMENTACIÓN EN IDOCIN,Contratos,Obras,Abierto,Oferta más ventajosa,Ordinaria,"328.349,81","257.649,80","328.349,81",,N,,,N,,45230000,N,,APEZETXEA ANAIAK S.L.,06/06/2018,,5 meses,****5048*,"257.649,80",7,Género : Ejecución,N,N,N,,N,
365,,,,,,,,,,,,,,,,,,,,,,,,,,,Laborales : Ejecución,,,,,,
366,,,,,,,,,,,,,,,,,,,,,,,,,,,Otras : Ejecución,,,,,,
