_id,Nombre del organismo contratante,Titulo,Modalidad,Tipo de contrato,Procedimiento,Criterio adjudicacion,Tramitacion,Valor estimado (Euros),Importe (Euros),Importe licitacion (Euros),Supuesto,Revision precios,Formula revision,Contrato plurianual,Posibilidad de prorroga,Plazo maximo,Codigos CPV,Varios Lotes,Lote,Adjudicatario,Fecha de adjudicacion,Fecha de formalizacion del contrato,Plazo o fecha fin,NIF,Importe adjudicacion (Euros),No de participantes,Clausulas sociales,Clausulas de compra ecologica,Contratacion de I+D,Contratacion de soluciones innovadoras,Importe financiacion (Euros),Reserva en licitacion,Importe Ejecutar (Euros)
424,Ayuntamiento de Noain (Valle de Elorz),Sustitución césped artificial campo de fútbol Bidezarra,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"170.194,62","128.746,36","170.194,62",,N,,,N,,45236119,N,,MONDO IBERICA SAU,06/11/2020,19/11/2020,30/11/2020 - 31/12/2020,****0813*,"128.746,36",6,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,S,
425,Ayuntamiento de Obanos,Ampliación y reforma del Consultorio médico de Obanos.2020,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"173.561,11","156.790,93","157.782,83",,N,,,N,,45000000,N,,"NAOBYMANT, S.L.U.",06/07/2020,,5 meses,****4710*,"156.790,93",5,N,N,N,N,,N,
426,Ayuntamiento de Ochagavía,"Servicio de administración, organización, mantenimiento y vigilancia de los Cotos de Caza de Ochagavía/Otsagabia-Izalzu/Itzaltzu y Jaurrieta-Oronz/Orontze",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"68.000,00","16.998,00","17.000,00",,S,IPC Navarra,,S,4 años,77600000,N,,Miguel Antonio Azcoiti de Andrés,03/06/2020,,1 años,***5497**,"16.998,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
427,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
428,Ayuntamiento de Olazti/Olazagutía,Suministro de un camión basculante,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"32.826,44","32.824,00","32.826,44",,N,,,N,,34134200,N,,BILBOTRUCK,28/02/2020,,45 días,****3401*,"32.824,00",3,Sociales : Ejecución,Ejecución,N,N,,N,
429,Ayuntamiento de Olazti/Olazagutía,Suministro de un camión basculante,Contratos,Suministro,Abierto,Mejor relación calidad-precio,Ordinaria,"32.826,44","32.824,00","32.826,44",,N,,,N,,34134200,N,,"BILBOTRUCK, S.L.",28/02/2020,12/05/2020,45 días,****3401*,"32.824,00",3,N,N,N,N,,N,
430,Ayuntamiento de Olazti/Olazagutía,Estabilización y reconstrucción de gradas,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"63.942,74","63.941,00","63.942,74",,N,,,N,,45000000,N,,"CONSTRUCCIONES HERMANOS LACUNZA, S.L.",06/08/2020,17/08/2020,55 días,****5598*,"63.941,00",3,N,N,N,N,,N,
431,Ayuntamiento de Olazti/Olazagutía,Obras de mejoras en infraestructuras ganaderas,Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"65.006,81","53.724,64","53.724,64",,N,,,N,,45233160,N,,"LAKITA, S.A.",30/10/2020,,7 días,****5892*,"53.724,64",1,"Otras: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
432,,,,,,,,,,,,,,,,,,,,,,,,,,,Otras : Ejecución,,,,,,
433,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
434,AYUNTAMIENTO DE OLITE,Contratación de las obras de reparación de caminos rurales de Olite-Erriberri,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"104.364,39","64.688,67","86.251,56",,N,,,N,,45233160,N,,CONSTRUCCIONES Y EXCAVACIONES ERRI BERRI S.L.,10/09/2020,,42 días,****5834*,"64.688,67",3,N,N,N,N,,N,
435,AYUNTAMIENTO DE OLITE,Contratación de las obras de reparación de puente de las fuenticas de Olite/Erriberri,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"100.594,57","79.614,17","83.136,01",,N,,,N,,45221119,N,,"ESTRUCTURAS TECNICAS Y SERVICIOS DE REHABILITACIÓN, S.L.",10/09/2020,,2 meses,****5818*,"79.614,17",4,N,N,N,N,,N,
436,AYUNTAMIENTO DE OLITE,Contratación de las obras de reforma de vestuarios de piscinas de Olite-Erriberri,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"118.923,98","97.312,47","98.284,28",,N,,,N,,45000000,N,,"CONSTRUCCIONES EGEA DE SANTACARA,S.L.",07/10/2020,,140 días,****6586*,"97.312,47",3,N,N,N,N,,N,
437,AYUNTAMIENTO DE OLITE,Contratación de las obras de reparación de calles Molinacho y Ujue del casco urbano de Olite-Erriberri,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"113.065,99","74.553,56","102.787,27",,N,,,N,,45233223,S,Calle Molinacho: 45233223,CONSTRUCCIONES Y EXCAVACIONES ERRI BERRI S.L.,08/09/2020,08/09/2020,3 meses,****5834*,"53.674,26",6,"Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
438,,,,,,,,,,,,,,,,,,,Calle Ujué: 45233223,"EXCAVACIONES FERMÍN OSÉS, S.L.",08/09/2020,08/09/2020,3 meses,****3131*,"20.879,30",,"Lote 1: Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
439,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
440,AYUNTAMIENTO DE ORISOAIN,Obras de reparación de infraestructuras agrarias afectadas por las inundaciones de 8 de julio de 2019 en Orisoain,Contratos,Obras,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"87.801,54","82.445,58","87.801,54",,N,,,N,,45233140,N,,CONSTRUCCIONES LUIS FERNÁNDEZ,16/09/2020,,01/10/2020 - 15/11/2020,****3231*,"82.445,58",2,N,N,N,N,,N,
441,Ayuntamiento de Orkoien,Asesoría Jurídica al vecindario de Orkoien,Contratos,Servicios,Procedimiento simplificado,Mejor relación calidad y coste-eficacia,Ordinaria,"25.000,00","4.675,00","5.000,00",,N,,,S,5 años,79111000,N,,"Arankoa Zerbitzuak, S.L.",01/10/2020,21/10/2020,1 años,****5994*,"4.675,00",1,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
442,Ayuntamiento de Orkoien,Servicio para la elaboración y ejecución del programa de juventud de Orkoien,Contratos,Servicios,Abierto,Mejor relación calidad y coste-eficacia,Ordinaria,"177.685,95","35.521,19","35.537,19",,N,,,S,5 años,92300000,N,,"Sedena, S.L.",05/11/2020,11/12/2020,1 años,****3549*,"35.521,19",3,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
443,Ayuntamiento de Orkoien,Servicio de ludoteca municipal,Contratos,Servicios,Abierto,Mejor relación calidad y coste-eficacia,Ordinaria,"166.000,00","31.418,00","33.200,00",,N,,,S,5 años,92000000,N,,"Pausoka, Servicios de Enseñanza, S.L.",05/11/2020,27/11/2020,1 años,****2502*,"31.418,00",4,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
444,Ayuntamiento de Pamplona,Acuerdo Marco para la compra de espacios en medios de comunicación para la inserción de campañas de publicidad institucional del Ayuntamiento de Pamplona en el entorno de la difusión local,Acuerdo marco,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"495.867,79",0,"495.867,79",,N,,,N,,79341000,S,Lote 1: Prensa escrita: 79341000,BRANDOK COMUNICACION SL,20/01/2020,19/02/2020,19/02/2020 - 31/12/2020,****0986*,,9,"Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
445,,,,,,,,,,,,,,,,,,,Lote 1: Prensa escrita: 79341000,ZEROA MULTIMEDIA SA,20/01/2020,19/02/2020,19/02/2020 - 31/12/2020,****5508*,,,"Lote 1: Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
446,,,,,,,,,,,,,,,,,,,Lote 2: Prensa digital: 79341000,BRANDOK COMUNICACION SL,20/01/2020,21/02/2020,21/02/2020 - 31/12/2020,****0986*,,,"Lote 2: Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
447,,,,,,,,,,,,,,,,,,,Lote 2: Prensa digital: 79341000,ZEROA MULTIMEDIA SA,20/01/2020,21/02/2020,21/02/2020 - 31/12/2020,****5508*,,,"Lote 3: Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
448,,,,,,,,,,,,,,,,,,,Lote 2: Prensa digital: 79341000,GLOCAL INFLUENCE SL,20/01/2020,19/02/2020,19/02/2020 - 31/12/2020,****2257*,,,"Lote 4: Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
449,,,,,,,,,,,,,,,,,,,Lote 3: Radio: 79341000,SOCIEDAD ESPAÑOLA DE RADIODIFUSION SL,20/01/2020,19/02/2020,19/02/2020 - 31/12/2020,****1697*,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,Lote 3: Radio: 79341000,RADIO POPULAR SA,20/01/2020,19/02/2020,19/02/2020 - 31/12/2020,****8136*,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,Lote 4: Televisión: 79341000,EDITORA INDEPENDIENTE DE MEDIOS DE NAVARRA SAU,20/01/2020,19/02/2020,19/02/2020 - 31/12/2020,****4349*,,,,,,,,,
452,Ayuntamiento de Pamplona,Acuerdo Marco para selección de empresas que prestarán servicios de agencia de noticias para el Ayuntamiento de Pamplona,Acuerdo marco,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"100.000,00",0,"25.000,00",,N,,,S,4 años,92400000,N,,"AGENCIA EFE S.A.U., S.M.E.",17/02/2020,06/03/2020,06/03/2020 - 31/12/2020,****2874*,,2,"Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
453,,,,,,,,,,,,,,,,,,,,EUROPA PRESS DELEGACIONES S.A.,17/02/2020,06/03/2020,06/03/2020 - 31/12/2020,****0653*,,,,,,,,,
454,Ayuntamiento de Pamplona,"Servicio de instalación, mantenimiento y conservación del mobiliario urbano, juegos infantiles y circuitos de gimnasia",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"3.325.552,89","1.712.777,67","1.882.388,43",,N,,,S,2 años,45233293,S,LOTE 1 Mobiliario Urbano: 45233293,GOYO SEÑALIZACIONES SL,10/02/2020,26/03/2020,01/04/2020 - 31/03/2023,****5927*,"1.114.302,59",5,N,N,N,N,,N,
455,,,,,,,,,,,,,,,,,,,LOTE 2 Juegos infantiles y circuitos de gimnasia: 45233293,CONTENUR SL,10/02/2020,26/03/2020,01/04/2020 - 31/03/2023,****0673*,"598.475,08",,,,,,,,
456,Ayuntamiento de Pamplona,suministro planta parterres florales para el servicio municipal de zonas verdes 2020-2021,Contratos,Suministro,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"193.322,69","120.298,48","120.826,68",,N,,,S,1 años,3121100,S,LOTE Nº1 PLANTA PRIMAVERA VERANO: 03121100,INVERPRAO FLORES Y PLANTAS SL,17/02/2020,10/03/2020,2 años,****1485*,"67.587,74",3,N,N,N,N,,N,
457,,,,,,,,,,,,,,,,,,,LOTE Nº2 PLANTA OTOÑO INVIERNO: 03121100,jardineria adaxka sl,17/02/2020,10/03/2020,2 años,****2672*,"52.710,74",,,,,,,,
458,Ayuntamiento de Pamplona,"REURBANIZACIÓN CALLES DEL BARRIO DE LA CHANTREA ZONA ACTUACIÓN: CALLES SANTESTEBAN, LESAKA, MONREAL, MENDIGORRÍA Y ETXARRI ARANATZ",Contratos,Obras,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"2.100.370,56","1.618.620,00","1.909.427,78",,S,0,S,S,,45233252,N,,EXCAVACIONES FERMIN OSES SL,13/05/2020,,170 días,****3131*,"1.618.620,00",9,N,N,N,N,0,"N - 0,00",0
459,Ayuntamiento de Pamplona,CASA DE LAS MUJERES. FASE II,Contratos,Obras,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"259.308,90","216.810,01","235.735,36",,S,0,S,S,,42416100,N,,ERKI CONSTRUCCION SOSTENIBLE SL,13/05/2020,,3 meses,****1672*,"216.810,01",6,N,N,N,N,0,"N - 0,00",0
460,Ayuntamiento de Pamplona,DERRIBO DE EDIFICIO EN GRUPO OSCOZ Nº 12 Y 14. PAMPLONA/IRUÑA,Contratos,Obras,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"94.106,71","84.150,00","85.551,55",,S,0,S,S,,45110000,N,,CONSTRUCCIONES Y DESMONTES RIBERA NAVARRA SA,13/05/2020,,1 meses,****4468*,"84.150,00",2,N,N,N,N,0,"N - 0,00",0
461,Ayuntamiento de Pamplona,REURBANIZACIÓN ESTRATÉGICA DEL CORREDOR SOSTENIBLE DE DR. JUARISTI EN EL BARRIO DE SAN JORGE.,Contratos,Obras,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"391.349,35","325.046,97","355.772,14",,S,0,S,S,,45233200,N,,ERKI CONSTRUCCION SOSTENIBLE SL,13/05/2020,,110 días,****1672*,"325.046,97",3,N,N,N,N,0,"N - 0,00",0
462,Ayuntamiento de Pamplona,Acuerdo Marco contratación servicios y trabajos de creatividad en campañas de comunicación y publicidad institucional,Acuerdo marco,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"800.000,00","399.999,99","400.000,00",,N,,,S,1 años,79341000,S,"Lote 1: Servicios de estrategia, ideación y producción de campañas de comunicación o publicidad de importe global creativo superior a 4.000 euros (IVA excluido), así como la creación, preparación y realización de originales gráficos, sonoros, audiovisuales o multimedia con destino a la publicidad institucional del Ayuntamiento en medios de comunicación.: 79341000",LA LLORONA COMUNICACION SL,11/05/2020,02/06/2020,02/06/2020 - 31/12/2020,****8123*,"100.000,00",24,"Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
463,,,,,,,,,,,,,,,,,,,"Lote 1: Servicios de estrategia, ideación y producción de campañas de comunicación o publicidad de importe global creativo superior a 4.000 euros (IVA excluido), así como la creación, preparación y realización de originales gráficos, sonoros, audiovisuales o multimedia con destino a la publicidad institucional del Ayuntamiento en medios de comunicación.: 79341000",HASITAGO SL,11/05/2020,02/06/2020,02/06/2020 - 31/12/2020,****2800*,"100.000,00",,"Lote 1: Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
464,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",CARMEN DIESTE CAMPOS SL,11/05/2020,05/06/2020,05/06/2020 - 31/12/2020,****3986*,"18.181,82",,"Lote 2: Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
465,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",ARTWORKS COMUNICACION SL,11/05/2020,09/06/2020,09/06/2020 - 31/12/2020,****6120*,"18.181,82",,,,,,,,
466,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",INTRO COMUNICACION SA,11/05/2020,02/06/2020,02/06/2020 - 31/12/2020,****0929*,"18.181,82",,,,,,,,
467,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",TANTATIC SL,11/05/2020,04/06/2020,04/06/2020 - 31/12/2020,****1527*,"18.181,82",,,,,,,,
468,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",C DE COMUNICACION SOCIEDAD MICROCOOPERATIVA,11/05/2020,02/06/2020,02/06/2020 - 31/12/2020,****8225*,"18.181,82",,,,,,,,
469,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",JAVIER ERREA COMUNICACION SL,11/05/2020,02/06/2020,02/06/2020 - 31/12/2020,****7828*,"18.181,82",,,,,,,,
470,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",NEXO DISEÑO Y COMUNICACION SL,11/05/2020,08/06/2020,08/06/2020 - 31/12/2020,****6223*,"18.181,82",,,,,,,,
471,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",AUGUSTO CRESSATTI GONZALEZ Y ERROBA PEZONAGA GUILLERMO,11/05/2020,04/06/2020,04/06/2020 - 31/12/2020,****3481*,"18.181,81",,,,,,,,
472,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",NC ENCOMUNICACION SL,11/05/2020,02/06/2020,02/06/2020 - 31/12/2020,****3128*,"18.181,82",,,,,,,,
473,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",MAGMA COMUNICACION S. COOP.,11/05/2020,08/06/2020,08/06/2020 - 31/12/2020,****8239*,"18.181,81",,,,,,,,
474,,,,,,,,,,,,,,,,,,,"Lote 2: Servicios de diseño con creatividad de originales gráficos, sonoros, audiovisuales o multimedia, así como ideación de acciones de comunicación cuyo importe global creativo sea inferior a 4.000 euros (IVA excluido): 79341000",LADY MOUSTACHE SL,11/05/2020,05/06/2020,05/06/2020 - 31/12/2020,****5024*,"18.181,81",,,,,,,,
475,Ayuntamiento de Pamplona,Contrato para prestación de servicios de fotografia del Ayuntamiento de Pamplona,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"132.000,00","33.000,00","33.000,00",,N,,,S,4 años,79961000,N,,CRISTINA NUÑEZ BAQUEDANO Y JESUS GARZARON VALERO,08/06/2020,25/06/2020,25/06/2020 - 31/12/2020,***0294**,"33.000,00",3,"Género: Adjudicación: 4,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
476,,,,,,,,,,,,,,,,,,,,,,,,,,,"Otras: Adjudicación: 6,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
477,Ayuntamiento de Pamplona,"Contrato de servicios de gestión recaudatoria de deudas en periodo ejecutivo y la impresión, plegado y reparto de recibos de tributos periódicos.",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"6.784.125,00","596.425,00","904.550,00",,N,,,S,5 años,75100000,S,Gestión recaudatoria de deudas en periodo ejecutivo: 79940000,Servicios de Colaboración Integral SLU,27/01/2020,29/05/2020,365 días,****6740*,"596.425,00",3,"Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
478,,,,,,,,,,,,,,,,,,,,,,,,,,,Sociales : Ejecución,,,,,,
479,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
480,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 1: Sociales : Ejecución,,,,,,
481,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 0,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
482,,,,,,,,,,,,,,,,,,,`,,,,,,,,Lote 2: Sociales : Ejecución,,,,,,
483,Ayuntamiento de Pamplona,"REALIZACIÓN DE NOTIFICACIONES EN PAMPLONA Y COMARCA DE EXPEDIENTES SANCIONADORES POR INFRACCIONES A LA LEY SOBRE TRÁFICO, CIRCULACIÓN DE VEHÍCULOS A MOTOR Y SEGURIDAD VIAL",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"173.553,72","82.644,62","82.644,63",,N,,,S,1 años,64121100,N,,JAVIER PUEYO BELZUZ,09/03/2020,29/05/2020,01/06/2020 - 31/12/2020,***2950**,"82.644,62",2,N,N,N,N,,N,
484,AYUNTAMIENTO DE PAMPLONA,Obras de conexión peatonal Pamplona-Orcoyen (PA-30),Contratos,Obras,Abierto,Mejor relación calidad-precio,Anticipada,"532.902,59","439.838,42","484.456,90",,N,,,N,,45200000,N,,APEZETXEA ANAIAK S.L.,03/07/2020,,5 meses,****5048*,"439.838,42",1,"Otras: Adjudicación: 4,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
485,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
486,Ayuntamiento de Pamplona,Obras de cubrición de las gradas del campo de fútbol de Lezkairu. Fase I (Nueva licitación),Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"113.595,58","102.305,89","103.268,71",,N,,,N,,45212221,N,,EXCAVACIONES FERMIN OSES S.L.,11/05/2020,31/05/2020,90 días,****3131*,"102.305,89",2,"Laborales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación","Adjudicación: Cálculo del coste de ciclo de vida: 0,00% de puntuación máxima a obtener sobre el total de criterios de adjudicación Otros: 5,00% de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,,N,
487,Ayuntamiento de Pamplona,SUSTITUCIÓN CÉSPED ARTIFICIAL EN CAMPO DE FÚTBOL DE SAN JORGE,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"154.784,19","122.500,00","140.712,90",,S,0,S,S,,39293400,N,,"SPORTS AND LANDSCAPE, S.L.",13/05/2020,,28 días,****3716*,"122.500,00",4,N,N,N,N,0,"N - 0,00",0
488,Ayuntamiento de Pamplona,REFORMA EN EDIFICIO CARBONILLA,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"96.373,59","78.450,00","87.612,35",,S,0,S,S,,45262700,N,,BALUARTE RYM SL,13/05/2020,,75 días,****1991*,"78.450,00",4,N,N,N,N,0,"N - 0,00",0
489,Ayuntamiento de Pamplona,REURBANIZACIÓN CORREDOR SOSTENIBLE DE MARÍA AUXILIADORA EN EL BARRIO DE TXANTREA,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"272.297,36","218.900,00","247.543,05",,S,0,S,S,,45233200,N,,"CONSTRUCCIONES BORESTE, S.A.",13/05/2020,,90 días,****9334*,"218.900,00",3,N,N,N,N,0,"N - 0,00",0
490,Ayuntamiento de Pamplona,Mantenimiento y conservación del recinto amurallado y la Ciudadela de Pamplona,Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"644.628,20","247.933,88","247.933,88",,N,,,S,5 años,45454100,N,,CONSTRUCCIONES LEACHE S.L.,13/07/2020,,2 años,****6102*,"247.933,88",3,N,N,N,N,,N,
491,Ayuntamiento de Pamplona,Obra de intervención en patio del C.P. Bernat Etxepare,Contratos,Obras,Abierto,Mejor relación coste-eficacia: precio,Ordinaria,"88.474,94","78.018,81","80.431,76",,N,,,N,,45000000,N,,"ERKI CONSTRUCCIÓN SOSTENIBLE, S.L.",13/05/2020,,50 días,****1672*,"78.018,81",2,N,N,N,N,,N,
492,Ayuntamiento de Pamplona,"Contratación de la asistencia técnica, conservación, reparación y montaje de las instalaciones de regulación del tráfico de Pamplona.",Contratos,Servicios,Abierto,Mejor relación calidad-precio,Ordinaria,"3.202.479,34","633.479,33","723.140,50",,N,,,S,46 meses,50232000,N,,KAPSCH TRAFFICCOM ARCE SISTEMAS SAU,02/03/2020,,6 meses,****6154*,"633.479,33",2,N,N,N,N,,N,
493,Ayuntamiento de Pamplona,Contratación de la gestión y explotación del Frontón Labrit,Contratos,Concesión de servicios,Abierto,Mejor relación calidad-precio,Anticipada,"600.000,00","580.986,40","600.000,00",,N,,,N,,45212290,N,,FEDERACION NAVARRA DE PELOTA VASCA,29/06/2020,,15/07/2020 - 31/05/2024,****9304*,"580.986,40",1,Sociales : Ejecución,N,N,N,,S,
494,Ayuntamiento de Pamplona,contrato suministro de infraestructuras escénicas y auxiliares y acuerdo marco para servicios auxiliares progrmación cultural verano 2020,Contratos,Suministro,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"43.600,00",17,"43.600,00",,N,,,N,,39151000,S,Acuerdo marco para la selección de profesional o empresa para la contratación de servicios auxiliares: 79952000,Olazar gestion SL,03/08/2020,,03/07/2020 - 13/09/2020,****0102*,17,4,"Sociales: Adjudicación: 40,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
495,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 1: Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
496,,,,,,,,,,,,,,,,,,,`,,,,,,,,"Lote 2: Sociales: Adjudicación: 30,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
497,Ayuntamiento de Pamplona,Suministro de infraestructuras escénicas y auxiliares para los eventos y actividades culturales en ciudadela verano 2020,Contratos,Suministro,Procedimiento simplificado,Mejor relación calidad-precio,Ordinaria,"29.900,00","29.895,00","29.900,00",,N,,,N,,39151000,N,,Esitecna SL,02/08/2020,,03/08/2020 - 13/09/2020,****2142*,"29.895,00",2,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
498,AYUNTAMIENTO DE PAMPLONA,Derribo del inmueble sito en la C/ Ferrocarril Nº 2 y urbanización de la unidad C-2 de Buztintxuri,Contratos,Obras,Abierto,Mejor relación calidad-precio,Ordinaria,"195.347,17","148.898,42","177.588,34",,N,,,N,,45111100,N,,"CONSTRUCCIONES Y EXCAVACIONES ERRI BERRI,.",04/03/2020,,25/09/2020,****5834*,"148.898,42",2,"Otras: Adjudicación: 5,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",N,N,N,,N,
499,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociales: Adjudicación: 10,00 % de puntuación máxima a obtener sobre el total de criterios de adjudicación",,,,,,
